"A Landbouw, bosbouw en visserij";"Grootteklasse";"1 werkzame persoon";"2006";"aantal";"55380"
"G Handel";"Grootteklasse";"20 tot 50 werkzame personen";"2007";"aantal";"5360"
"G Handel";"Grootteklasse";"20 tot 50 werkzame personen";"2008";"aantal";"4865"
"G Handel";"Grootteklasse";"20 tot 50 werkzame personen";"2009";"aantal";"5230"
"G Handel";"Grootteklasse";"20 tot 50 werkzame personen";"2010";"aantal";"5060"
"G Handel";"Grootteklasse";"50 tot 100 werkzame personen";"2006";"aantal";"1180"
"G Handel";"Grootteklasse";"50 tot 100 werkzame personen";"2007";"aantal";"1295"
"G Handel";"Grootteklasse";"50 tot 100 werkzame personen";"2008";"aantal";"1170"
"G Handel";"Grootteklasse";"50 tot 100 werkzame personen";"2009";"aantal";"1370"
"G Handel";"Grootteklasse";"50 tot 100 werkzame personen";"2010";"aantal";"1320"
"G Handel";"Grootteklasse";"100 werkzame personen of meer";"2006";"aantal";"900"
"G Handel";"Grootteklasse";"100 werkzame personen of meer";"2007";"aantal";"915"
"G Handel";"Grootteklasse";"100 werkzame personen of meer";"2008";"aantal";"845"
"G Handel";"Grootteklasse";"100 werkzame personen of meer";"2009";"aantal";"945"
"G Handel";"Grootteklasse";"100 werkzame personen of meer";"2010";"aantal";"940"
"H Vervoer en opslag";"Grootteklasse";"1 werkzame persoon";"2006";"aantal";"8750"
"H Vervoer en opslag";"Grootteklasse";"1 werkzame persoon";"2007";"aantal";"9745"
"H Vervoer en opslag";"Grootteklasse";"1 werkzame persoon";"2008";"aantal";"10810"
"H Vervoer en opslag";"Grootteklasse";"1 werkzame persoon";"2009";"aantal";"11220"
"H Vervoer en opslag";"Grootteklasse";"1 werkzame persoon";"2010";"aantal";"11605"
"H Vervoer en opslag";"Grootteklasse";"2 werkzame personen";"2006";"aantal";"6395"
"H Vervoer en opslag";"Grootteklasse";"2 werkzame personen";"2007";"aantal";"5245"
"H Vervoer en opslag";"Grootteklasse";"2 werkzame personen";"2008";"aantal";"5320"
"H Vervoer en opslag";"Grootteklasse";"2 werkzame personen";"2009";"aantal";"5465"
"H Vervoer en opslag";"Grootteklasse";"2 werkzame personen";"2010";"aantal";"5580"
"H Vervoer en opslag";"Grootteklasse";"3 tot 5 werkzame personen";"2006";"aantal";"2335"
"H Vervoer en opslag";"Grootteklasse";"3 tot 5 werkzame personen";"2007";"aantal";"2725"
"H Vervoer en opslag";"Grootteklasse";"3 tot 5 werkzame personen";"2008";"aantal";"2635"
"H Vervoer en opslag";"Grootteklasse";"3 tot 5 werkzame personen";"2009";"aantal";"2705"
"H Vervoer en opslag";"Grootteklasse";"3 tot 5 werkzame personen";"2010";"aantal";"2645"
"H Vervoer en opslag";"Grootteklasse";"5 tot 10 werkzame personen";"2006";"aantal";"2325"
"H Vervoer en opslag";"Grootteklasse";"5 tot 10 werkzame personen";"2007";"aantal";"2610"
"H Vervoer en opslag";"Grootteklasse";"5 tot 10 werkzame personen";"2008";"aantal";"2505"
"H Vervoer en opslag";"Grootteklasse";"5 tot 10 werkzame personen";"2009";"aantal";"2545"
"H Vervoer en opslag";"Grootteklasse";"5 tot 10 werkzame personen";"2010";"aantal";"2430"
"H Vervoer en opslag";"Grootteklasse";"10 tot 20 werkzame personen";"2006";"aantal";"1675"
"H Vervoer en opslag";"Grootteklasse";"10 tot 20 werkzame personen";"2007";"aantal";"1790"
"H Vervoer en opslag";"Grootteklasse";"10 tot 20 werkzame personen";"2008";"aantal";"1735"
"H Vervoer en opslag";"Grootteklasse";"10 tot 20 werkzame personen";"2009";"aantal";"1785"
"H Vervoer en opslag";"Grootteklasse";"10 tot 20 werkzame personen";"2010";"aantal";"1710"
"H Vervoer en opslag";"Grootteklasse";"20 tot 50 werkzame personen";"2006";"aantal";"1350"
"H Vervoer en opslag";"Grootteklasse";"20 tot 50 werkzame personen";"2007";"aantal";"1460"
"H Vervoer en opslag";"Grootteklasse";"20 tot 50 werkzame personen";"2008";"aantal";"1460"
"H Vervoer en opslag";"Grootteklasse";"20 tot 50 werkzame personen";"2009";"aantal";"1480"
"H Vervoer en opslag";"Grootteklasse";"20 tot 50 werkzame personen";"2010";"aantal";"1435"
"H Vervoer en opslag";"Grootteklasse";"50 tot 100 werkzame personen";"2006";"aantal";"505"
"H Vervoer en opslag";"Grootteklasse";"50 tot 100 werkzame personen";"2007";"aantal";"525"
"H Vervoer en opslag";"Grootteklasse";"50 tot 100 werkzame personen";"2008";"aantal";"485"
"H Vervoer en opslag";"Grootteklasse";"50 tot 100 werkzame personen";"2009";"aantal";"520"
"H Vervoer en opslag";"Grootteklasse";"50 tot 100 werkzame personen";"2010";"aantal";"495"
"H Vervoer en opslag";"Grootteklasse";"100 werkzame personen of meer";"2006";"aantal";"350"
"H Vervoer en opslag";"Grootteklasse";"100 werkzame personen of meer";"2007";"aantal";"380"
"H Vervoer en opslag";"Grootteklasse";"100 werkzame personen of meer";"2008";"aantal";"350"
"H Vervoer en opslag";"Grootteklasse";"100 werkzame personen of meer";"2009";"aantal";"425"
"H Vervoer en opslag";"Grootteklasse";"100 werkzame personen of meer";"2010";"aantal";"405"
"I Horeca";"Grootteklasse";"1 werkzame persoon";"2006";"aantal";"6830"
"I Horeca";"Grootteklasse";"1 werkzame persoon";"2007";"aantal";"8040"
"I Horeca";"Grootteklasse";"1 werkzame persoon";"2008";"aantal";"9720"
"I Horeca";"Grootteklasse";"1 werkzame persoon";"2009";"aantal";"10610"
"I Horeca";"Grootteklasse";"1 werkzame persoon";"2010";"aantal";"10945"
"I Horeca";"Grootteklasse";"2 werkzame personen";"2006";"aantal";"12415"
"I Horeca";"Grootteklasse";"2 werkzame personen";"2007";"aantal";"9545"
"I Horeca";"Grootteklasse";"2 werkzame personen";"2008";"aantal";"10340"
"I Horeca";"Grootteklasse";"2 werkzame personen";"2009";"aantal";"10630"
"I Horeca";"Grootteklasse";"2 werkzame personen";"2010";"aantal";"10885"
"I Horeca";"Grootteklasse";"3 tot 5 werkzame personen";"2006";"aantal";"7035"
"I Horeca";"Grootteklasse";"3 tot 5 werkzame personen";"2007";"aantal";"7865"
"I Horeca";"Grootteklasse";"3 tot 5 werkzame personen";"2008";"aantal";"6935"
"I Horeca";"Grootteklasse";"3 tot 5 werkzame personen";"2009";"aantal";"7045"
"I Horeca";"Grootteklasse";"3 tot 5 werkzame personen";"2010";"aantal";"6825"
"I Horeca";"Grootteklasse";"5 tot 10 werkzame personen";"2006";"aantal";"5325"
"I Horeca";"Grootteklasse";"5 tot 10 werkzame personen";"2007";"aantal";"6280"
"I Horeca";"Grootteklasse";"5 tot 10 werkzame personen";"2008";"aantal";"5665"
"I Horeca";"Grootteklasse";"5 tot 10 werkzame personen";"2009";"aantal";"6015"
"I Horeca";"Grootteklasse";"5 tot 10 werkzame personen";"2010";"aantal";"5785"
"I Horeca";"Grootteklasse";"10 tot 20 werkzame personen";"2006";"aantal";"2145"
"I Horeca";"Grootteklasse";"10 tot 20 werkzame personen";"2007";"aantal";"2465"
"I Horeca";"Grootteklasse";"10 tot 20 werkzame personen";"2008";"aantal";"2295"
"I Horeca";"Grootteklasse";"10 tot 20 werkzame personen";"2009";"aantal";"2840"
"I Horeca";"Grootteklasse";"10 tot 20 werkzame personen";"2010";"aantal";"2715"
"I Horeca";"Grootteklasse";"20 tot 50 werkzame personen";"2006";"aantal";"850"
"I Horeca";"Grootteklasse";"20 tot 50 werkzame personen";"2007";"aantal";"985"
"I Horeca";"Grootteklasse";"20 tot 50 werkzame personen";"2008";"aantal";"895"
"I Horeca";"Grootteklasse";"20 tot 50 werkzame personen";"2009";"aantal";"1120"
"I Horeca";"Grootteklasse";"20 tot 50 werkzame personen";"2010";"aantal";"1085"
"I Horeca";"Grootteklasse";"50 tot 100 werkzame personen";"2006";"aantal";"165"
"I Horeca";"Grootteklasse";"50 tot 100 werkzame personen";"2007";"aantal";"165"
"I Horeca";"Grootteklasse";"50 tot 100 werkzame personen";"2008";"aantal";"150"
"I Horeca";"Grootteklasse";"50 tot 100 werkzame personen";"2009";"aantal";"185"
"I Horeca";"Grootteklasse";"50 tot 100 werkzame personen";"2010";"aantal";"175"
"I Horeca";"Grootteklasse";"100 werkzame personen of meer";"2006";"aantal";"90"
"I Horeca";"Grootteklasse";"100 werkzame personen of meer";"2007";"aantal";"90"
"I Horeca";"Grootteklasse";"100 werkzame personen of meer";"2008";"aantal";"85"
"I Horeca";"Grootteklasse";"100 werkzame personen of meer";"2009";"aantal";"100"
"I Horeca";"Grootteklasse";"100 werkzame personen of meer";"2010";"aantal";"95"
"J Informatie en communicatie";"Grootteklasse";"1 werkzame persoon";"2006";"aantal";"13635"
"J Informatie en communicatie";"Grootteklasse";"1 werkzame persoon";"2007";"aantal";"15060"
"J Informatie en communicatie";"Grootteklasse";"1 werkzame persoon";"2008";"aantal";"17810"
"J Informatie en communicatie";"Grootteklasse";"1 werkzame persoon";"2009";"aantal";"20535"
"J Informatie en communicatie";"Grootteklasse";"1 werkzame persoon";"2010";"aantal";"21960"
"J Informatie en communicatie";"Grootteklasse";"2 werkzame personen";"2006";"aantal";"4325"
"J Informatie en communicatie";"Grootteklasse";"2 werkzame personen";"2007";"aantal";"4030"
"J Informatie en communicatie";"Grootteklasse";"2 werkzame personen";"2008";"aantal";"4330"
"J Informatie en communicatie";"Grootteklasse";"2 werkzame personen";"2009";"aantal";"4245"
"J Informatie en communicatie";"Grootteklasse";"2 werkzame personen";"2010";"aantal";"4370"
"J Informatie en communicatie";"Grootteklasse";"3 tot 5 werkzame personen";"2006";"aantal";"1730"
"J Informatie en communicatie";"Grootteklasse";"3 tot 5 werkzame personen";"2007";"aantal";"2595"
"J Informatie en communicatie";"Grootteklasse";"3 tot 5 werkzame personen";"2008";"aantal";"2350"
"J Informatie en communicatie";"Grootteklasse";"3 tot 5 werkzame personen";"2009";"aantal";"2390"
"J Informatie en communicatie";"Grootteklasse";"3 tot 5 werkzame personen";"2010";"aantal";"2360"
"J Informatie en communicatie";"Grootteklasse";"5 tot 10 werkzame personen";"2006";"aantal";"1610"
"J Informatie en communicatie";"Grootteklasse";"5 tot 10 werkzame personen";"2007";"aantal";"1895"
"J Informatie en communicatie";"Grootteklasse";"5 tot 10 werkzame personen";"2008";"aantal";"1720"
"J Informatie en communicatie";"Grootteklasse";"5 tot 10 werkzame personen";"2009";"aantal";"1805"
"J Informatie en communicatie";"Grootteklasse";"5 tot 10 werkzame personen";"2010";"aantal";"1740"
"J Informatie en communicatie";"Grootteklasse";"10 tot 20 werkzame personen";"2006";"aantal";"1040"
"J Informatie en communicatie";"Grootteklasse";"10 tot 20 werkzame personen";"2007";"aantal";"1240"
"J Informatie en communicatie";"Grootteklasse";"10 tot 20 werkzame personen";"2008";"aantal";"1195"
"J Informatie en communicatie";"Grootteklasse";"10 tot 20 werkzame personen";"2009";"aantal";"1245"
"J Informatie en communicatie";"Grootteklasse";"10 tot 20 werkzame personen";"2010";"aantal";"1205"
"J Informatie en communicatie";"Grootteklasse";"20 tot 50 werkzame personen";"2006";"aantal";"730"
"J Informatie en communicatie";"Grootteklasse";"20 tot 50 werkzame personen";"2007";"aantal";"845"
"J Informatie en communicatie";"Grootteklasse";"20 tot 50 werkzame personen";"2008";"aantal";"850"
"J Informatie en communicatie";"Grootteklasse";"20 tot 50 werkzame personen";"2009";"aantal";"970"
"J Informatie en communicatie";"Grootteklasse";"20 tot 50 werkzame personen";"2010";"aantal";"925"
"J Informatie en communicatie";"Grootteklasse";"50 tot 100 werkzame personen";"2006";"aantal";"245"
"J Informatie en communicatie";"Grootteklasse";"50 tot 100 werkzame personen";"2007";"aantal";"280"
"J Informatie en communicatie";"Grootteklasse";"50 tot 100 werkzame personen";"2008";"aantal";"275"
"J Informatie en communicatie";"Grootteklasse";"50 tot 100 werkzame personen";"2009";"aantal";"300"
"J Informatie en communicatie";"Grootteklasse";"50 tot 100 werkzame personen";"2010";"aantal";"290"
"J Informatie en communicatie";"Grootteklasse";"100 werkzame personen of meer";"2006";"aantal";"260"
"J Informatie en communicatie";"Grootteklasse";"100 werkzame personen of meer";"2007";"aantal";"265"
"J Informatie en communicatie";"Grootteklasse";"100 werkzame personen of meer";"2008";"aantal";"220"
"J Informatie en communicatie";"Grootteklasse";"100 werkzame personen of meer";"2009";"aantal";"270"
"J Informatie en communicatie";"Grootteklasse";"100 werkzame personen of meer";"2010";"aantal";"265"
"K Financiële dienstverlening";"Grootteklasse";"1 werkzame persoon";"2006";"aantal";"6930"
"K Financiële dienstverlening";"Grootteklasse";"1 werkzame persoon";"2007";"aantal";"6750"
"K Financiële dienstverlening";"Grootteklasse";"1 werkzame persoon";"2008";"aantal";"8580"
"K Financiële dienstverlening";"Grootteklasse";"1 werkzame persoon";"2009";"aantal";"9555"
"K Financiële dienstverlening";"Grootteklasse";"1 werkzame persoon";"2010";"aantal";"9390"
"K Financiële dienstverlening";"Grootteklasse";"2 werkzame personen";"2006";"aantal";"3855"
"K Financiële dienstverlening";"Grootteklasse";"2 werkzame personen";"2007";"aantal";"3780"
"K Financiële dienstverlening";"Grootteklasse";"2 werkzame personen";"2008";"aantal";"3385"
"K Financiële dienstverlening";"Grootteklasse";"2 werkzame personen";"2009";"aantal";"3570"
"K Financiële dienstverlening";"Grootteklasse";"2 werkzame personen";"2010";"aantal";"3530"
"K Financiële dienstverlening";"Grootteklasse";"3 tot 5 werkzame personen";"2006";"aantal";"2065"
"K Financiële dienstverlening";"Grootteklasse";"3 tot 5 werkzame personen";"2007";"aantal";"2855"
"K Financiële dienstverlening";"Grootteklasse";"3 tot 5 werkzame personen";"2008";"aantal";"2275"
"K Financiële dienstverlening";"Grootteklasse";"3 tot 5 werkzame personen";"2009";"aantal";"1995"
"K Financiële dienstverlening";"Grootteklasse";"3 tot 5 werkzame personen";"2010";"aantal";"1945"
"K Financiële dienstverlening";"Grootteklasse";"5 tot 10 werkzame personen";"2006";"aantal";"1420"
"K Financiële dienstverlening";"Grootteklasse";"5 tot 10 werkzame personen";"2007";"aantal";"1745"
"K Financiële dienstverlening";"Grootteklasse";"5 tot 10 werkzame personen";"2008";"aantal";"1435"
"K Financiële dienstverlening";"Grootteklasse";"5 tot 10 werkzame personen";"2009";"aantal";"1415"
"K Financiële dienstverlening";"Grootteklasse";"5 tot 10 werkzame personen";"2010";"aantal";"1320"
"K Financiële dienstverlening";"Grootteklasse";"10 tot 20 werkzame personen";"2006";"aantal";"680"
"K Financiële dienstverlening";"Grootteklasse";"10 tot 20 werkzame personen";"2007";"aantal";"830"
"K Financiële dienstverlening";"Grootteklasse";"10 tot 20 werkzame personen";"2008";"aantal";"650"
"K Financiële dienstverlening";"Grootteklasse";"10 tot 20 werkzame personen";"2009";"aantal";"670"
"K Financiële dienstverlening";"Grootteklasse";"10 tot 20 werkzame personen";"2010";"aantal";"635"
"K Financiële dienstverlening";"Grootteklasse";"20 tot 50 werkzame personen";"2006";"aantal";"395"
"K Financiële dienstverlening";"Grootteklasse";"20 tot 50 werkzame personen";"2007";"aantal";"445"
"K Financiële dienstverlening";"Grootteklasse";"20 tot 50 werkzame personen";"2008";"aantal";"385"
"K Financiële dienstverlening";"Grootteklasse";"20 tot 50 werkzame personen";"2009";"aantal";"380"
"K Financiële dienstverlening";"Grootteklasse";"20 tot 50 werkzame personen";"2010";"aantal";"360"
"K Financiële dienstverlening";"Grootteklasse";"50 tot 100 werkzame personen";"2006";"aantal";"125"
"K Financiële dienstverlening";"Grootteklasse";"50 tot 100 werkzame personen";"2007";"aantal";"135"
"K Financiële dienstverlening";"Grootteklasse";"50 tot 100 werkzame personen";"2008";"aantal";"140"
"K Financiële dienstverlening";"Grootteklasse";"50 tot 100 werkzame personen";"2009";"aantal";"130"
"K Financiële dienstverlening";"Grootteklasse";"50 tot 100 werkzame personen";"2010";"aantal";"110"
"K Financiële dienstverlening";"Grootteklasse";"100 werkzame personen of meer";"2006";"aantal";"190"
"K Financiële dienstverlening";"Grootteklasse";"100 werkzame personen of meer";"2007";"aantal";"170"
"K Financiële dienstverlening";"Grootteklasse";"100 werkzame personen of meer";"2008";"aantal";"175"
"K Financiële dienstverlening";"Grootteklasse";"100 werkzame personen of meer";"2009";"aantal";"160"
"K Financiële dienstverlening";"Grootteklasse";"100 werkzame personen of meer";"2010";"aantal";"150"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"1 werkzame persoon";"2006";"aantal";"8005"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"1 werkzame persoon";"2007";"aantal";"8295"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"1 werkzame persoon";"2008";"aantal";"9090"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"1 werkzame persoon";"2009";"aantal";"8870"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"1 werkzame persoon";"2010";"aantal";"9050"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"2 werkzame personen";"2006";"aantal";"5780"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"2 werkzame personen";"2007";"aantal";"5705"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"2 werkzame personen";"2008";"aantal";"5475"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"2 werkzame personen";"2009";"aantal";"6140"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"2 werkzame personen";"2010";"aantal";"6280"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"3 tot 5 werkzame personen";"2006";"aantal";"2095"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"3 tot 5 werkzame personen";"2007";"aantal";"2650"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"3 tot 5 werkzame personen";"2008";"aantal";"2275"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"3 tot 5 werkzame personen";"2009";"aantal";"2250"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"3 tot 5 werkzame personen";"2010";"aantal";"2230"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"5 tot 10 werkzame personen";"2006";"aantal";"1175"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"5 tot 10 werkzame personen";"2007";"aantal";"1440"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"5 tot 10 werkzame personen";"2008";"aantal";"1315"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"5 tot 10 werkzame personen";"2009";"aantal";"1295"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"5 tot 10 werkzame personen";"2010";"aantal";"1255"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"10 tot 20 werkzame personen";"2006";"aantal";"500"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"10 tot 20 werkzame personen";"2007";"aantal";"600"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"10 tot 20 werkzame personen";"2008";"aantal";"575"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"10 tot 20 werkzame personen";"2009";"aantal";"550"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"10 tot 20 werkzame personen";"2010";"aantal";"540"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"20 tot 50 werkzame personen";"2006";"aantal";"325"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"20 tot 50 werkzame personen";"2007";"aantal";"350"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"20 tot 50 werkzame personen";"2008";"aantal";"300"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"20 tot 50 werkzame personen";"2009";"aantal";"315"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"20 tot 50 werkzame personen";"2010";"aantal";"300"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"50 tot 100 werkzame personen";"2006";"aantal";"135"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"50 tot 100 werkzame personen";"2007";"aantal";"125"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"50 tot 100 werkzame personen";"2008";"aantal";"100"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"50 tot 100 werkzame personen";"2009";"aantal";"130"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"50 tot 100 werkzame personen";"2010";"aantal";"120"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"100 werkzame personen of meer";"2006";"aantal";"100"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"100 werkzame personen of meer";"2007";"aantal";"95"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"100 werkzame personen of meer";"2008";"aantal";"85"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"100 werkzame personen of meer";"2009";"aantal";"100"
"L Verhuur en handel van onroerend goed";"Grootteklasse";"100 werkzame personen of meer";"2010";"aantal";"105"
"M Specialistische zakelijke diensten";"Grootteklasse";"1 werkzame persoon";"2006";"aantal";"70360"
"M Specialistische zakelijke diensten";"Grootteklasse";"1 werkzame persoon";"2007";"aantal";"76350"
"M Specialistische zakelijke diensten";"Grootteklasse";"1 werkzame persoon";"2008";"aantal";"89450"
"M Specialistische zakelijke diensten";"Grootteklasse";"1 werkzame persoon";"2009";"aantal";"99950"
"M Specialistische zakelijke diensten";"Grootteklasse";"1 werkzame persoon";"2010";"aantal";"108940"
"M Specialistische zakelijke diensten";"Grootteklasse";"2 werkzame personen";"2006";"aantal";"18945"
"M Specialistische zakelijke diensten";"Grootteklasse";"2 werkzame personen";"2007";"aantal";"17585"
"M Specialistische zakelijke diensten";"Grootteklasse";"2 werkzame personen";"2008";"aantal";"17590"
"M Specialistische zakelijke diensten";"Grootteklasse";"2 werkzame personen";"2009";"aantal";"18035"
"M Specialistische zakelijke diensten";"Grootteklasse";"2 werkzame personen";"2010";"aantal";"18895"
"M Specialistische zakelijke diensten";"Grootteklasse";"3 tot 5 werkzame personen";"2006";"aantal";"7725"
"M Specialistische zakelijke diensten";"Grootteklasse";"3 tot 5 werkzame personen";"2007";"aantal";"10735"
"M Specialistische zakelijke diensten";"Grootteklasse";"3 tot 5 werkzame personen";"2008";"aantal";"9650"
"M Specialistische zakelijke diensten";"Grootteklasse";"3 tot 5 werkzame personen";"2009";"aantal";"9180"
"M Specialistische zakelijke diensten";"Grootteklasse";"3 tot 5 werkzame personen";"2010";"aantal";"9170"
"M Specialistische zakelijke diensten";"Grootteklasse";"5 tot 10 werkzame personen";"2006";"aantal";"5805"
"M Specialistische zakelijke diensten";"Grootteklasse";"5 tot 10 werkzame personen";"2007";"aantal";"7230"
"M Specialistische zakelijke diensten";"Grootteklasse";"5 tot 10 werkzame personen";"2008";"aantal";"6465"
"M Specialistische zakelijke diensten";"Grootteklasse";"5 tot 10 werkzame personen";"2009";"aantal";"6635"
"M Specialistische zakelijke diensten";"Grootteklasse";"5 tot 10 werkzame personen";"2010";"aantal";"6470"
"M Specialistische zakelijke diensten";"Grootteklasse";"10 tot 20 werkzame personen";"2006";"aantal";"3090"
"M Specialistische zakelijke diensten";"Grootteklasse";"10 tot 20 werkzame personen";"2007";"aantal";"3670"
"M Specialistische zakelijke diensten";"Grootteklasse";"10 tot 20 werkzame personen";"2008";"aantal";"3570"
"M Specialistische zakelijke diensten";"Grootteklasse";"10 tot 20 werkzame personen";"2009";"aantal";"3990"
"M Specialistische zakelijke diensten";"Grootteklasse";"10 tot 20 werkzame personen";"2010";"aantal";"3855"
"M Specialistische zakelijke diensten";"Grootteklasse";"20 tot 50 werkzame personen";"2006";"aantal";"1775"
"M Specialistische zakelijke diensten";"Grootteklasse";"20 tot 50 werkzame personen";"2007";"aantal";"2080"
"M Specialistische zakelijke diensten";"Grootteklasse";"20 tot 50 werkzame personen";"2008";"aantal";"1965"
"M Specialistische zakelijke diensten";"Grootteklasse";"20 tot 50 werkzame personen";"2009";"aantal";"2245"
"M Specialistische zakelijke diensten";"Grootteklasse";"20 tot 50 werkzame personen";"2010";"aantal";"2145"
"M Specialistische zakelijke diensten";"Grootteklasse";"50 tot 100 werkzame personen";"2006";"aantal";"455"
"M Specialistische zakelijke diensten";"Grootteklasse";"50 tot 100 werkzame personen";"2007";"aantal";"510"
"M Specialistische zakelijke diensten";"Grootteklasse";"50 tot 100 werkzame personen";"2008";"aantal";"495"
"M Specialistische zakelijke diensten";"Grootteklasse";"50 tot 100 werkzame personen";"2009";"aantal";"585"
"M Specialistische zakelijke diensten";"Grootteklasse";"50 tot 100 werkzame personen";"2010";"aantal";"540"
"M Specialistische zakelijke diensten";"Grootteklasse";"100 werkzame personen of meer";"2006";"aantal";"360"
"M Specialistische zakelijke diensten";"Grootteklasse";"100 werkzame personen of meer";"2007";"aantal";"375"
